219f8b4c-1fce-4d22-a5aa-7be1c5bed3d5;a90bf7e1-9aad-4915-8dfb-b43431cb94a1; Rua Aracaju, 920, Saguaçu, Joinville - SC
055fa721-6ef7-4804-8aba-f482c11fc9f3;e4d67086-1eac-4151-ac26-5818eef0b1ba; Rua Willy Tilp, 975, Nova Brasília, Joinville - SC
4b1fe72c-94cd-4ddc-b0ec-ac9542e16b57;ff3989be-25e8-44bf-9cee-1b3348e783e0; Rua Waldemiro José Borges, 3257, Itinga, Joinville - SC
e8da2d2f-e0a2-44c2-a2c5-f0f1bdeeb9c7;6288b4d9-a5ab-431c-8ece-f1b2721a8028; Rua Dona Francisca, 11869, Pirabeiraba, Joinville - SC
57fb528a-56c1-46f7-8843-577f0c10e387;d1c70091-6cf2-43bd-8f7a-b4dfa99ff238; Rua Misael Geraldino Almeida, 156, Aventureiro, Joinville - SC
e2623af6-975f-4cdc-85c1-f93ea4f1836f;b3961e2d-0430-4dcc-b0c6-00ff303775ae; Rua Ministro Calógeras, 569, Bucarein, Joinville - SC
f963b589-85f8-40da-a158-93b210073139;b3961e2d-0430-4dcc-b0c6-00ff303775ae; Rua Olavo Bilac, 302, Pirabeiraba, Joinville - SC
62fa04de-5cea-4d3f-bc49-913faa09d2da;72a5a499-508e-4cfe-b1ee-175321d5c61f; Rua Ottokar Doerffel, 1095, Anita Garibaldi, Joinville - SC
e6aacffb-2c3f-42a7-965f-03aaf4348508;2b42a2ea-c38d-4754-882f-ebbfb21e187a; Rua Florianópolis, 416, Itaum, Joinville - SC
a2c9f874-28e7-4b58-9e46-b942954de0a9;08341b84-ed05-4545-888a-6b64a56c860b; Rua Fraiburgo, 346, Iririú, Joinville - SC
fcd018b2-b260-46fc-b0d1-1b54aae999f4;c1515ae7-9c3a-4c84-9001-61aed50c9f1e; Rua Osvaldo Antônio de Borba, 182, Paranaguamirim, Joinville - SC
52e463b6-d811-4a83-8686-e332564cb1e7;0e3ca168-91e2-4acf-89a8-43d4e32903e1; Rua Misael Geraldino Almeida, 156, Aventureiro, Joinville - SC
ad3e7500-b936-41f0-a823-78b8223e6a69;4b8cd7b2-9bf0-42df-8d9b-ec2031f35951; Rua Golda Meir, 185, Paranaguamirim, Joinville - SC
15df945d-6da1-433f-ae68-a2748a9e9bba;48b8aa82-bd4c-4567-9e55-054150c2c10e; Rua João da Costa Júnior, 674, João Costa, Joinville - SC
dc08b1f3-596c-470b-bd6c-9fe98ea3c610;1c3e3c7e-fdfe-4e08-aae0-a37582423592; Rua Padre Carlos, 135, Centro, Joinville - SC
